ano;mes;sigla_uf;tipo_consumo;numero_consumidores;consumo
2011;3;SE;Resid;637591;77597
2011;3;BA;Resid;4369453;483671
2011;3;MG;Resid;6213757;790228
2011;3;ES;Resid;1033706;183983
2011;3;RJ;Resid;5921263;1165343
2011;3;SP;Resid;14268889;2989099
2011;3;PR;Resid;3090680;506054
2011;3;SC;Resid;1874966;395932
2011;3;RS;Resid;3295858;588647
2011;3;MS;Resid;698933;115797
2011;3;MT;Resid;801055;143167
2011;3;GO;Resid;1948487;277936
2011;3;DF;Resid;742845;160632
2011;4;RO;Resid;351788;67116
2011;4;AC;Resid;160990;25289
2011;4;AM;Resid;612462;100067
2011;4;RR;Resid;93495;25055
2011;4;PA;Resid;1514566;180107
2011;4;AP;Resid;141879;31600
2011;4;TO;Resid;348860;42362
2011;4;MA;Resid;1641576;162588
2011;4;PI;Resid;848198;80217
2011;4;CE;Resid;2373271;242224
2011;4;RN;Resid;978877;129165
2011;4;PB;Resid;1073525;116322
2011;4;PE;Resid;2699185;344022
2011;4;AL;Resid;820502;92990
2011;4;SE;Resid;639398;76701
2011;4;BA;Resid;4379927;437675
2011;4;MG;Resid;6167886;759419
2011;4;ES;Resid;1035014;174376
2011;4;RJ;Resid;5937908;1080818
2011;4;SP;Resid;14330666;2922397
2011;4;PR;Resid;3103716;515340
2011;4;SC;Resid;1879226;371176
2011;4;RS;Resid;3301905;546813
2011;4;MS;Resid;701833;112246
2011;4;MT;Resid;805199;143895
2011;4;GO;Resid;1954100;288276
2011;4;DF;Resid;745900;168430
2011;5;RO;Resid;353404;67564
2011;5;AC;Resid;163393;27703
2011;5;AM;Resid;615909;104022
2011;5;RR;Resid;93948;22674
2011;5;PA;Resid;1523168;187413
2011;5;AP;Resid;142469;32516
2011;5;TO;Resid;351192;45751
2011;5;MA;Resid;1650471;164642
2011;5;PI;Resid;851204;79292
2011;5;CE;Resid;2377660;246104
2011;5;RN;Resid;982209;125824
2011;5;PB;Resid;1078174;114762
2011;5;PE;Resid;2705602;324701
2011;5;AL;Resid;823204;80275
2011;5;SE;Resid;640497;73070
2011;5;BA;Resid;4395329;453789
2011;5;MG;Resid;6250685;747767
2011;5;ES;Resid;1040688;159574
2011;5;RJ;Resid;5956216;1039715
2011;5;SP;Resid;14371121;2909346
2011;5;PR;Resid;3121450;553149
2011;5;SC;Resid;1884845;338488
2011;5;RS;Resid;3309541;534796
2011;5;MS;Resid;705112;109616
2011;5;MT;Resid;809723;144805
2011;5;GO;Resid;1962563;276458
2011;5;DF;Resid;749495;174005
2011;6;RO;Resid;354982;71642
2011;6;AC;Resid;161858;26387
2011;6;AM;Resid;619271;113562
2011;6;RR;Resid;94443;21751
2011;6;PA;Resid;1535906;206890
2011;6;AP;Resid;142709;34871
2011;6;TO;Resid;352990;45696
2011;6;MA;Resid;1658162;170015
2011;6;PI;Resid;856524;81115
2011;6;CE;Resid;2386147;242522
2011;6;RN;Resid;984116;124482
2011;6;PB;Resid;1082193;109440
2011;6;PE;Resid;2713901;306183
2011;6;AL;Resid;825874;83024
2011;6;SE;Resid;641891;64533
2011;6;BA;Resid;4411510;424552
2011;6;MG;Resid;6230889;718527
2011;6;ES;Resid;1042454;152122
2011;6;RJ;Resid;5961756;882492
2011;6;SP;Resid;14385593;2924865
2011;6;PR;Resid;3107358;504018
2011;6;SC;Resid;1873101;351583
2011;6;RS;Resid;3315419;547701
2011;6;MS;Resid;707816;94581
2011;6;MT;Resid;815200;135734
2011;6;GO;Resid;1970084;277673
2011;6;DF;Resid;751509;151855
2011;7;RO;Resid;357508;71322
2011;7;AC;Resid;162692;25704
2011;7;AM;Resid;622357;116098
2011;7;RR;Resid;95227;23181
2011;7;PA;Resid;1542663;198203
2011;7;AP;Resid;142443;33631
2011;7;TO;Resid;354596;45731
2011;7;MA;Resid;1667162;169725
2011;7;PI;Resid;861536;83665
2011;7;CE;Resid;2391632;255015
2011;7;RN;Resid;986800;121546
2011;7;PB;Resid;1086425;110656
2011;7;PE;Resid;2720678;306071
2011;7;AL;Resid;828907;80439
2011;7;SE;Resid;645092;68119
2011;7;BA;Resid;4427529;443913
2011;7;MG;Resid;6254250;747741
2011;7;ES;Resid;1041273;146228
2011;7;RJ;Resid;5972370;888377
2011;7;SP;Resid;14457285;3002206
2011;7;PR;Resid;3168344;530637
2011;7;SC;Resid;1877762;373558
2011;7;RS;Resid;3322981;612800
2011;7;MS;Resid;709921;98532
2011;7;MT;Resid;820219;130754
2011;7;GO;Resid;1977312;271786
2011;7;DF;Resid;752480;172807
2011;8;RO;Resid;359640;77923
2011;8;AC;Resid;163292;29027
2011;8;AM;Resid;625515;125338
2011;8;RR;Resid;95931;22942
2011;8;PA;Resid;1536646;204041
2011;8;AP;Resid;143588;34602
2011;8;TO;Resid;356230;47583
2011;8;MA;Resid;1677323;175095
2011;8;PI;Resid;865917;84882
2011;8;CE;Resid;2394504;255684
2011;8;RN;Resid;989308;120829
2011;8;PB;Resid;1090884;104844
2011;8;PE;Resid;2730065;308389
2011;8;AL;Resid;832688;78396
2011;8;SE;Resid;646361;68009
2011;8;BA;Resid;4443275;439918
2011;8;MG;Resid;6273050;757926
2011;8;ES;Resid;1049973;153736
2011;8;RJ;Resid;5987771;921748
2011;8;SP;Resid;14571890;3006602
2011;8;PR;Resid;3156386;528081
2011;8;SC;Resid;1882180;362491
2011;8;RS;Resid;3339026;603768
2011;8;MS;Resid;712497;104936
2011;8;MT;Resid;822861;144112
2011;8;GO;Resid;1987212;274334
2011;8;DF;Resid;753275;166080
2011;9;RO;Resid;360551;77068
2011;9;AC;Resid;163989;28460
2011;9;AM;Resid;628184;136081
2011;9;RR;Resid;96126;26372
2011;9;PA;Resid;1521991;208937
2011;9;AP;Resid;144745;37754
2011;9;TO;Resid;357659;52930
2011;9;MA;Resid;1687524;181580
2011;9;PI;Resid;870848;93612
2011;9;CE;Resid;2387930;264164
2011;9;RN;Resid;991839;123458
2011;9;PB;Resid;1096222;107633
2011;9;PE;Resid;2731146;315579
2011;9;AL;Resid;836263;82497
2011;9;SE;Resid;650933;67974
2011;9;BA;Resid;4455314;431842
2011;9;MG;Resid;6289367;781850
2011;9;ES;Resid;1047074;153538
2011;9;RJ;Resid;5996762;963128
2011;9;SP;Resid;14406564;3137864
2011;9;PR;Resid;3164741;550941
2011;9;SC;Resid;1888743;373227
2011;9;RS;Resid;3343240;569968
2011;9;MS;Resid;713197;110333
2011;9;MT;Resid;824570;164463
2011;9;GO;Resid;1994752;313094
2011;9;DF;Resid;755588;169612
2011;10;RO;Resid;362417;83026
2011;10;AC;Resid;164625;29863
2011;10;AM;Resid;631039;131818
2011;10;RR;Resid;96661;27977
2011;10;PA;Resid;1515521;204164
2011;10;AP;Resid;145546;38770
2011;10;TO;Resid;359833;51560
2011;10;MA;Resid;1697013;183790
2011;10;PI;Resid;876375;95454
2011;10;CE;Resid;2374301;259712
2011;10;RN;Resid;993687;129197
2011;10;PB;Resid;1100036;113022
2011;10;PE;Resid;2727708;327210
2011;10;AL;Resid;837962;80572
2011;10;SE;Resid;653549;67268
2011;10;BA;Resid;4467668;448539
2011;10;MG;Resid;6273333;760390
2011;10;ES;Resid;1044454;151553
2011;10;RJ;Resid;6007200;966409
2011;10;SP;Resid;14548776;3027007
2011;10;PR;Resid;3174769;529826
2011;10;SC;Resid;1889164;350805
2011;10;RS;Resid;3351461;540276
2011;10;MS;Resid;714775;112903
2011;10;MT;Resid;827936;166919
2011;10;GO;Resid;2003232;314001
2011;10;DF;Resid;758078;172936
2011;11;RO;Resid;363639;82887
2011;11;AC;Resid;165462;32200
2011;11;AM;Resid;634171;123679
2011;11;RR;Resid;96966;25364
2011;11;PA;Resid;1545120;203099
2011;11;AP;Resid;146450;38317
2011;11;TO;Resid;361976;43442
2011;11;MA;Resid;1705339;181426
2011;11;PI;Resid;879560;93939
2011;11;CE;Resid;2375743;264064
2011;11;RN;Resid;995798;134675
2011;11;PB;Resid;1099734;116803
2011;11;PE;Resid;2732901;332441
2011;11;AL;Resid;839610;86366
2011;11;SE;Resid;653655;71392
2011;11;BA;Resid;4482202;441912
2011;11;MG;Resid;6229219;755662
2011;11;ES;Resid;1050208;154781
2011;11;RJ;Resid;6016133;976965
2011;11;SP;Resid;14623318;2998118
2011;11;PR;Resid;3180786;515999
2011;11;SC;Resid;1895144;349541
2011;11;RS;Resid;3359301;539343
2011;11;MS;Resid;716887;117004
2011;11;MT;Resid;832246;161682
2011;11;GO;Resid;2000758;295358
2011;11;DF;Resid;761339;166864
2011;12;RO;Resid;364927;78087
2011;12;AC;Resid;165904;28218
2011;12;AM;Resid;634272;119539
2011;12;RR;Resid;97295;27174
2011;12;PA;Resid;1553002;211474
2011;12;AP;Resid;146524;37809
2011;12;TO;Resid;363817;46630
2011;12;MA;Resid;1712162;184738
2011;12;PI;Resid;883714;92021
2011;12;CE;Resid;2360031;263564
2011;12;RN;Resid;999567;138493
2011;12;PB;Resid;1103574;124063
2011;12;PE;Resid;2735590;353733
2011;12;AL;Resid;841383;87857
2011;12;SE;Resid;656077;75511
2011;12;BA;Resid;4492604;458159
2011;12;MG;Resid;6263626;764692
2011;12;ES;Resid;1054238;170427
2011;12;RJ;Resid;6022477;1017585
2011;12;SP;Resid;14664393;3005043
2011;12;PR;Resid;3189850;509502
2011;12;SC;Resid;1899251;347590
2011;12;RS;Resid;3367982;596539
2011;12;MS;Resid;720852;124314
2011;12;MT;Resid;835459;164517
2011;12;GO;Resid;2016098;283812
2011;12;DF;Resid;762414;172014
2012;1;RO;Resid;366446;73563
2012;1;AC;Resid;166487;27727
2012;1;AM;Resid;634562;116226
2012;1;RR;Resid;97516;26119
2012;1;PA;Resid;1559380;198220
2012;1;AP;Resid;147366;37558
2012;1;TO;Resid;366509;44722
2012;1;MA;Resid;1725245;180904
2012;1;PI;Resid;889361;94225
2012;1;CE;Resid;2357599;282415
2012;1;RN;Resid;1001709;137496
2012;1;PB;Resid;1108054;121819
2012;1;PE;Resid;2735053;360158
2012;1;AL;Resid;844011;91379
2012;1;SE;Resid;658465;78410
2012;1;BA;Resid;4505361;480979
2012;1;MG;Resid;6278739;776114
2012;1;ES;Resid;1058205;178183
2012;1;RJ;Resid;6034176;1105618
2012;1;SP;Resid;14686422;3078192
2012;1;PR;Resid;3203878;562498.6
2012;1;SC;Resid;1907800;404819
2012;1;RS;Resid;3376655;616773
2012;1;MS;Resid;721995;124554
2012;1;MT;Resid;837322;146954
2012;1;GO;Resid;2022788;292455
2012;1;DF;Resid;764236;162155
2012;2;RO;Resid;367338;74375
2012;2;AC;Resid;167568;27167
2012;2;AM;Resid;635376;122258
2012;2;RR;Resid;97967;25765
2012;2;PA;Resid;1560666;178508
2012;2;AP;Resid;147669;35112
2012;2;TO;Resid;368535;40249
2012;2;MA;Resid;1733981;167944
2012;2;PI;Resid;894294;87535
2012;2;CE;Resid;2373629;266520
2012;2;RN;Resid;1004100;131156
2012;2;PB;Resid;1112028;112854
2012;2;PE;Resid;2729490;326264
2012;2;AL;Resid;847768;92026
2012;2;SE;Resid;661363;73749
2012;2;BA;Resid;4512407;446543
2012;2;MG;Resid;6285696;730646
2012;2;ES;Resid;1061361;178938
2012;2;RJ;Resid;6035681;1150256
2012;2;SP;Resid;14717477;3051458
2012;2;PR;Resid;3211687;554310.8
2012;2;SC;Resid;1913395;438657
2012;2;RS;Resid;3382680;665130
2012;2;MS;Resid;723148;123017
2012;2;MT;Resid;839709;143372
2012;2;GO;Resid;2033053;301808
2012;2;DF;Resid;765171;159307
2012;3;RO;Resid;368626;75179
2012;3;AC;Resid;168384;28773
2012;3;AM;Resid;636074;104234
2012;3;RR;Resid;98423;26320
2012;3;PA;Resid;1553678;191858
2012;3;AP;Resid;147877;32336
2012;3;TO;Resid;369674;44794
2012;3;MA;Resid;1737827;180228
2012;3;PI;Resid;896099;87335
2012;3;CE;Resid;2380665;268364
2012;3;RN;Resid;1006727;138872
2012;3;PB;Resid;1116314;124322
2012;3;PE;Resid;2749525;354871
2012;3;AL;Resid;850249;98090
2012;3;SE;Resid;663472;78594
2012;3;BA;Resid;4516254;508147
2012;3;MG;Resid;6304165;829798
2012;3;ES;Resid;1065684;193466
2012;3;RJ;Resid;6062710;1263418
2012;3;SP;Resid;14759914;3184244
2012;3;PR;Resid;3220971;561604.4
2012;3;SC;Resid;1919572;449694
2012;3;RS;Resid;3391566;695510
2012;3;MS;Resid;725823;128907
2012;3;MT;Resid;843220;157426
2012;3;GO;Resid;2039959;292005
2012;3;DF;Resid;768131;172214
2012;4;RO;Resid;371332;82329
2012;4;AC;Resid;169144;30914
2012;4;AM;Resid;637605;118501
2012;4;RR;Resid;99218;27094
2012;4;PA;Resid;1551827;191370
2012;4;AP;Resid;148268;34372
2012;4;TO;Resid;371015;47906
2012;4;MA;Resid;1747727;176905
2012;4;PI;Resid;900720;88737
2012;4;CE;Resid;2378825;284272
2012;4;RN;Resid;1009718;138420
2012;4;PB;Resid;1120599;125762
2012;4;PE;Resid;2755904;330537
2012;4;AL;Resid;850755;96194
2012;4;SE;Resid;665568;79289
2012;4;BA;Resid;4519246;459259
2012;4;MG;Resid;6308171;805735
2012;4;ES;Resid;1067618;182511
2012;4;RJ;Resid;6040818;1081713
2012;4;SP;Resid;14795486;3238470
2012;4;PR;Resid;3232580;552383.5
2012;4;SC;Resid;1923925;389428
2012;4;RS;Resid;3398486;591753
2012;4;MS;Resid;727404;118863
2012;4;MT;Resid;848164;160609
2012;4;GO;Resid;2047527;321231
2012;4;DF;Resid;770199;173578
2012;5;RO;Resid;373641;85143
2012;5;AC;Resid;169475;28793
2012;5;AM;Resid;639694;119037
2012;5;RR;Resid;99802;25701
2012;5;PA;Resid;1551223;204746
2012;5;AP;Resid;148446;35797
2012;5;TO;Resid;373054;52944
2012;5;MA;Resid;1753038;191156
2012;5;PI;Resid;905178;94050
2012;5;CE;Resid;2356480;275145
2012;5;RN;Resid;1012704;140237
2012;5;PB;Resid;1124971;119875
2012;5;PE;Resid;2765823;336583
2012;5;AL;Resid;852820;91979
2012;5;SE;Resid;667452;74186
2012;5;BA;Resid;4515489;488717
2012;5;MG;Resid;6338847;758576
2012;5;ES;Resid;1071217;165881
2012;5;RJ;Resid;6018126;990682
2012;5;SP;Resid;14791945;3039117
2012;5;PR;Resid;3236128;527610.1
2012;5;SC;Resid;1928789;369577
2012;5;RS;Resid;3406086;563952
2012;5;MS;Resid;730521;111187
2012;5;MT;Resid;854165;159435
2012;5;GO;Resid;2056975;306733
2012;5;DF;Resid;770544;175180
2012;6;RO;Resid;376659;90004
2012;6;AC;Resid;170121;27308
2012;6;AM;Resid;643067;137278
2012;6;RR;Resid;100379;26847
2012;6;PA;Resid;1557024;199579
2012;6;AP;Resid;149710;37294
2012;6;TO;Resid;375506;48127
2012;6;MA;Resid;1757405;194036
2012;6;PI;Resid;908348;98599
2012;6;CE;Resid;2390672;281236
2012;6;RN;Resid;1017332;136352
2012;6;PB;Resid;1128546;119117
2012;6;PE;Resid;2773083;334583
2012;6;AL;Resid;856219;91092
2012;6;SE;Resid;669749;73333
2012;6;BA;Resid;4521971;446767
2012;6;MG;Resid;6343021;781813
2012;6;ES;Resid;1070289;167987
2012;6;RJ;Resid;5940241;920063
2012;6;SP;Resid;14869278;3163701
2012;6;PR;Resid;3238104;536946.5
2012;6;SC;Resid;1931836;370275
2012;6;RS;Resid;3412053;582848
2012;6;MS;Resid;734153;105287
2012;6;MT;Resid;859719;147369
2012;6;GO;Resid;2065282;306987
2012;6;DF;Resid;776082;180061
2012;7;RO;Resid;375847;83757
2012;7;AC;Resid;170588;29718
2012;7;AM;Resid;646003;132945
2012;7;RR;Resid;100755;25334
2012;7;PA;Resid;1568104;193269
2012;7;AP;Resid;149957;36839
2012;7;TO;Resid;378371;49588
2012;7;MA;Resid;1767405;181449
2012;7;PI;Resid;911275;94387
2012;7;CE;Resid;2397902;274122
2012;7;RN;Resid;1022150;129862
2012;7;PB;Resid;1132009;114984
2012;7;PE;Resid;2782403;311792
2012;7;AL;Resid;859372;88412
2012;7;SE;Resid;671500;70994
2012;7;BA;Resid;4535815;432327
2012;7;MG;Resid;6366274;755891
2012;7;ES;Resid;1074835;156281
2012;7;RJ;Resid;5914869;913486
2012;7;SP;Resid;14867834;3002898
2012;7;PR;Resid;3249543;535013.1
2012;7;SC;Resid;1936205;362886
2012;7;RS;Resid;3420951;606047
2012;7;MS;Resid;738482;100995
2012;7;MT;Resid;866401;145868
2012;7;GO;Resid;2072718;283483
2012;7;DF;Resid;778546;161670
2012;8;RO;Resid;381524;97974
2012;8;AC;Resid;171357;31745
2012;8;AM;Resid;648876;136398
2012;8;RR;Resid;101252;24906
2012;8;PA;Resid;1633470;212529
2012;8;AP;Resid;151473;37515
2012;8;TO;Resid;381013;51357
2012;8;MA;Resid;1777688;188626
2012;8;PI;Resid;914318;105167
2012;8;CE;Resid;2401063;279418
2012;8;RN;Resid;1026798;128282
2012;8;PB;Resid;1134981;118029
2012;8;PE;Resid;2791358;313771
2012;8;AL;Resid;861812;86683
2012;8;SE;Resid;674425;72608
2012;8;BA;Resid;4555745;447781
2012;8;MG;Resid;6381601;795832
2012;8;ES;Resid;1081792;160104
2012;8;RJ;Resid;5903875;927524
2012;8;SP;Resid;14926524;3095647
2012;8;PR;Resid;3262605;551549.8
2012;8;SC;Resid;1941685;387526
2012;8;RS;Resid;3428530;618126
2012;8;MS;Resid;741808;109419
2012;8;MT;Resid;872361;156271
2012;8;GO;Resid;2080961;314642
2012;8;DF;Resid;781948;172207
2012;9;RO;Resid;382548;101469
2012;9;AC;Resid;172079;33279
2012;9;AM;Resid;651417;139562
2012;9;RR;Resid;101798;26822
2012;9;PA;Resid;1636826;210148
2012;9;AP;Resid;152522;38900
2012;9;TO;Resid;382999;53916
2012;9;MA;Resid;1788629;193325
2012;9;PI;Resid;921144;109329
2012;9;CE;Resid;2408001;275886
2012;9;RN;Resid;1030201;132735
2012;9;PB;Resid;1137084;110245
2012;9;PE;Resid;2809499;314895
2012;9;AL;Resid;864241;81686
2012;9;SE;Resid;675917;67432
2012;9;BA;Resid;4573282;438307
2012;9;MG;Resid;6392935;808261
2012;9;ES;Resid;1085839;159238
2012;9;RJ;Resid;5908936;924411
2012;9;SP;Resid;14929018;3216773
2012;9;PR;Resid;3273201;557082.2
2012;9;SC;Resid;1946708;377698
2012;9;RS;Resid;3433495;575919
2012;9;MS;Resid;744361;119080
2012;9;MT;Resid;876299;172234
2012;9;GO;Resid;2088903;328266
2012;9;DF;Resid;785166;181631
2012;10;RO;Resid;383768;94769
2012;10;AC;Resid;173338;32530
2012;10;AM;Resid;652257;142055
2012;10;RR;Resid;102078;30931
2012;10;PA;Resid;1641525;207894
2012;10;AP;Resid;152219;40627
2012;10;TO;Resid;385351;59509
2012;10;MA;Resid;1793962;200697
2012;10;PI;Resid;924717;114372
2012;10;CE;Resid;2410326;286928
2012;10;RN;Resid;1033019;133710
2012;10;PB;Resid;1141179;119561
2012;10;PE;Resid;2825395;328101
2012;10;AL;Resid;866886;92821
2012;10;SE;Resid;678538;71728
2012;10;BA;Resid;4595095;449432
2012;10;MG;Resid;6416965;807806
2012;10;ES;Resid;1089614;164232
2012;10;RJ;Resid;5933495;954865
2012;10;SP;Resid;15006745;3142063
2012;10;PR;Resid;3279065;550100.1
2012;10;SC;Resid;1954981;367539
2012;10;RS;Resid;3443101;571519
2012;10;MS;Resid;747854;128129
2012;10;MT;Resid;881661;193337
2012;10;GO;Resid;2096626;330215
2012;10;DF;Resid;787425;172511
2012;11;RO;Resid;389451;105430
2012;11;AC;Resid;173619;33548
2012;11;AM;Resid;654875;144971
2012;11;RR;Resid;102502;32072
2012;11;PA;Resid;1644546;216717
2012;11;AP;Resid;152876;41136
2012;11;TO;Resid;387495;54224
2012;11;MA;Resid;1796767;200347
2012;11;PI;Resid;927915;115707
2012;11;CE;Resid;2417449;286890
2012;11;RN;Resid;1035467;140540
2012;11;PB;Resid;1143573;119141
2012;11;PE;Resid;2836169;348326
2012;11;AL;Resid;868726;90318
2012;11;SE;Resid;680755;72124
2012;11;BA;Resid;4602072;449515
2012;11;MG;Resid;6438370;840758
2012;11;ES;Resid;1093477;179697
2012;11;RJ;Resid;5934071;1052282
2012;11;SP;Resid;15052849;3296854
2012;11;PR;Resid;3290672;581875.2
2012;11;SC;Resid;1944913;382233
2012;11;RS;Resid;3452440;602336
2012;11;MS;Resid;750966;140528
2012;11;MT;Resid;886973;185566
2012;11;GO;Resid;2103691;341341
2012;11;DF;Resid;789400;184909
2012;12;RO;Resid;391281;96717
2012;12;AC;Resid;173893;30515
2012;12;AM;Resid;656878;141661
2012;12;RR;Resid;102677;31409
2012;12;PA;Resid;1643805;204270
2012;12;AP;Resid;153757;40798
2012;12;TO;Resid;389615;52262
2012;12;MA;Resid;1811167;201926
2012;12;PI;Resid;930429;104790
2012;12;CE;Resid;2424959;295875
2012;12;RN;Resid;1038273;147921
2012;12;PB;Resid;1146525;125176
2012;12;PE;Resid;2845013;368502
2012;12;AL;Resid;871781;95540
2012;12;SE;Resid;683428;78013
2012;12;BA;Resid;4615393;456949
2012;12;MG;Resid;6446550;784241
2012;12;ES;Resid;1094693;184908
2012;12;RJ;Resid;5946103;1082995
2012;12;SP;Resid;15059316;3170896
2012;12;PR;Resid;3300819;582991.3
2012;12;SC;Resid;1967225;399076
2012;12;RS;Resid;3459049;646466
2012;12;MS;Resid;752014;141220
2012;12;MT;Resid;890678;176270
2012;12;GO;Resid;2110607;312809
2012;12;DF;Resid;791300;179016
2013;1;RO;Resid;391742;87432
2013;1;AC;Resid;174173;30223
2013;1;AM;Resid;661519;128283
2013;1;RR;Resid;103020;29191
2013;1;PA;Resid;1653188;208748
2013;1;AP;Resid;153757;41859
2013;1;TO;Resid;391558;51781
2013;1;MA;Resid;1825308;203234
2013;1;PI;Resid;934459;107978
2013;1;CE;Resid;2423140;315011
2013;1;RN;Resid;1041514;150762
2013;1;PB;Resid;1151794;144404
2013;1;PE;Resid;2854826;378733
2013;1;AL;Resid;873360;99937
2013;1;SE;Resid;685625;88811
2013;1;BA;Resid;4626313;513311
2013;1;MG;Resid;6467068;909228
2013;1;ES;Resid;1100528;211991
2013;1;RJ;Resid;5958353;1299788
2013;1;SP;Resid;15060085;3336894
2013;1;PR;Resid;3313578;602354
2013;1;SC;Resid;1977020;453990
2013;1;RS;Resid;3470396;702161
2013;1;MS;Resid;753827;141510
2013;1;MT;Resid;894768;177645
2013;1;GO;Resid;2110705;333137
2013;1;DF;Resid;793248;176489
2013;2;RO;Resid;392276;82205
2013;2;AC;Resid;175094;29643
2013;2;AM;Resid;667062;134521
2013;2;RR;Resid;103018;28157
2013;2;PA;Resid;1658435;199909
2013;2;AP;Resid;154859;36853
2013;2;TO;Resid;393267;48878
2013;2;MA;Resid;1838680;201304
2013;2;PI;Resid;936835;102763
2013;2;CE;Resid;2433224;316319
2013;2;RN;Resid;1044533;147828
2013;2;PB;Resid;1154519;137314
2013;2;PE;Resid;2858475;369278
2013;2;AL;Resid;874882;99921
2013;2;SE;Resid;688784;85489
2013;2;BA;Resid;4635100;520115
2013;2;MG;Resid;6469172;778602
2013;2;ES;Resid;1103857;195940
2013;2;RJ;Resid;5995352;1158221
2013;2;SP;Resid;15144041;3293154
2013;2;PR;Resid;3320781;583072
2013;2;SC;Resid;1981811;463550
2013;2;RS;Resid;3478253;665088
2013;2;MS;Resid;753884;136132
2013;2;MT;Resid;897843;160186
2013;2;GO;Resid;2124389;320873
2013;2;DF;Resid;795160;179214
2013;3;RO;Resid;391201;83963
2013;3;AC;Resid;175951;30506
2013;3;AM;Resid;671088;121180
2013;3;RR;Resid;103404;27623
2013;3;PA;Resid;1662182;191863
2013;3;AP;Resid;155637;36576
2013;3;TO;Resid;395169;51847
2013;3;MA;Resid;1844377;203004
2013;3;PI;Resid;939870;100600
2013;3;CE;Resid;2449814;297842
2013;3;RN;Resid;1047526;147287
2013;3;PB;Resid;1158028;137722
2013;3;PE;Resid;2866096;390208
2013;3;AL;Resid;876804;102677
2013;3;SE;Resid;691444;85903
2013;3;BA;Resid;4644319;535203
2013;3;MG;Resid;6513936;785241
2013;3;ES;Resid;1106757;193018
2013;3;RJ;Resid;5999089;1216760
2013;3;SP;Resid;15186283;3178704
2013;3;PR;Resid;3329325;564706
2013;3;SC;Resid;1986519;426300
2013;3;RS;Resid;3485581;640371
2013;3;MS;Resid;755760;137742
2013;3;MT;Resid;900369;177443
2013;3;GO;Resid;2131011;314062
2013;3;DF;Resid;797659;178645
2013;4;RO;Resid;395366;89038
2013;4;AC;Resid;176717;30409
2013;4;AM;Resid;675994;136957
2013;4;RR;Resid;103899;33177
2013;4;PA;Resid;1666848;209138
2013;4;AP;Resid;156372;38961
2013;4;TO;Resid;397366;54315
2013;4;MA;Resid;1850859;194028
2013;4;PI;Resid;946887;104357
2013;4;CE;Resid;2450281;314120
2013;4;RN;Resid;1050635;155836
2013;4;PB;Resid;1162317;141376
2013;4;PE;Resid;2875828;411754
2013;4;AL;Resid;881317;106847
2013;4;SE;Resid;693665;88531
2013;4;BA;Resid;4650336;566515
2013;4;MG;Resid;6510374;842275
2013;4;ES;Resid;1111289;196441
2013;4;RJ;Resid;5991046;1067156
2013;4;SP;Resid;15227723;3223864
2013;4;PR;Resid;3340146;547066
2013;4;SC;Resid;1992805;379495
2013;4;RS;Resid;3496107;586910
2013;4;MS;Resid;758214;124507
2013;4;MT;Resid;898757;177409
2013;4;GO;Resid;2139271;306332
2013;4;DF;Resid;800508;174771
2013;5;RO;Resid;397665;90879
2013;5;AC;Resid;177385;30381
2013;5;AM;Resid;679519;138510
2013;5;RR;Resid;104904;28260
2013;5;PA;Resid;1670637;211554
2013;5;AP;Resid;156815;38237
2013;5;TO;Resid;399559;58031
2013;5;MA;Resid;1855363;203137
2013;5;PI;Resid;946138;101092
2013;5;CE;Resid;2463209;312425
2013;5;RN;Resid;1053678;156484
2013;5;PB;Resid;1166064;136947
2013;5;PE;Resid;2882517;391136
2013;5;AL;Resid;884914;102421
2013;5;SE;Resid;696355;83567
2013;5;BA;Resid;4661574;507814
2013;5;MG;Resid;6528606;862057
2013;5;ES;Resid;1112895;178365
2013;5;RJ;Resid;6018766;1032323
2013;5;SP;Resid;15267127;3196726
2013;5;PR;Resid;3348797;567334
2013;5;SC;Resid;1997621;390520
2013;5;RS;Resid;3502080;607578
2013;5;MS;Resid;760180;124691
2013;5;MT;Resid;907076;176676
2013;5;GO;Resid;2145764;333447
2013;5;DF;Resid;802712;181322
2013;6;RO;Resid;398990;90647
2013;6;AC;Resid;177385;31436
2013;6;AM;Resid;683591;148947
2013;6;RR;Resid;105627;28084
2013;6;PA;Resid;1674021;218029
2013;6;AP;Resid;157476;41677
2013;6;TO;Resid;401030;57962
2013;6;MA;Resid;1860156;209818
2013;6;PI;Resid;950997;106366
2013;6;CE;Resid;2471069;307936
2013;6;RN;Resid;1056746;152094
2013;6;PB;Resid;1169235;127456
2013;6;PE;Resid;2887152;360136
2013;6;AL;Resid;889405;102766
2013;6;SE;Resid;698691;79371
2013;6;BA;Resid;4674327;451487
2013;6;MG;Resid;6539056;837818
2013;6;ES;Resid;1116114;171985
2013;6;RJ;Resid;6061838;963908
2013;6;SP;Resid;15307720;3212287
2013;6;PR;Resid;3357088;579981
2013;6;SC;Resid;2003369;395388
2013;6;RS;Resid;3509480;618701
2013;6;MS;Resid;762694;117008
2013;6;MT;Resid;910675;175601
2013;6;GO;Resid;2157139;321313
2013;6;DF;Resid;805146;183989
2013;7;RO;Resid;398433;91379
2013;7;AC;Resid;177965;30581
2013;7;AM;Resid;688175;156300
2013;7;RR;Resid;105922;28603
2013;7;PA;Resid;1679990;218625
2013;7;AP;Resid;157049;39788
